District ,Crop,Crop_Year,Season,Area ,Production
AHMEDNAGAR,Rapeseed &Mustard,2005,Rabi       ,300,
AHMEDNAGAR,Rapeseed &Mustard,2006,Rabi       ,100,
AHMEDNAGAR,Rapeseed &Mustard,2007,Rabi       ,200,100
AHMEDNAGAR,Rapeseed &Mustard,2008,Rabi       ,100,
AHMEDNAGAR,Rapeseed &Mustard,2009,Rabi       ,100,50
AHMEDNAGAR,Rapeseed &Mustard,2016,Rabi       ,13,2
AHMEDNAGAR,Rapeseed &Mustard,2017,Rabi       ,214,91
AHMEDNAGAR,Rapeseed &Mustard,2019,Rabi       ,47,3
AKOLA,Rapeseed &Mustard,1998,Rabi       ,200,
AKOLA,Rapeseed &Mustard,1999,Rabi       ,200,0
AKOLA,Rapeseed &Mustard,2000,Rabi       ,100,10
AKOLA,Rapeseed &Mustard,2001,Rabi       ,100,10
AKOLA,Rapeseed &Mustard,2002,Rabi       ,100,10
AKOLA,Rapeseed &Mustard,2004,Rabi       ,100,0
AKOLA,Rapeseed &Mustard,2005,Rabi       ,200,100
AKOLA,Rapeseed &Mustard,2006,Rabi       ,400,100
AKOLA,Rapeseed &Mustard,2007,Rabi       ,200,100
AKOLA,Rapeseed &Mustard,2008,Rabi       ,100,100
AKOLA,Rapeseed &Mustard,2009,Rabi       ,100,20
AKOLA,Rapeseed &Mustard,2016,Rabi       ,100,40
AKOLA,Rapeseed &Mustard,2018,Rabi       ,50,88
AMRAVATI,Rapeseed &Mustard,1998,Rabi       ,400,100
AMRAVATI,Rapeseed &Mustard,1999,Rabi       ,100,0
AMRAVATI,Rapeseed &Mustard,2002,Rabi       ,500,100
AMRAVATI,Rapeseed &Mustard,2003,Rabi       ,1300,500
AMRAVATI,Rapeseed &Mustard,2004,Rabi       ,100,100
AMRAVATI,Rapeseed &Mustard,2005,Rabi       ,100,
AMRAVATI,Rapeseed &Mustard,2006,Rabi       ,100,
AMRAVATI,Rapeseed &Mustard,2007,Rabi       ,800,400
AMRAVATI,Rapeseed &Mustard,2010,Rabi       ,300,100
AMRAVATI,Rapeseed &Mustard,2011,Rabi       ,2200,600
AMRAVATI,Rapeseed &Mustard,2017,Rabi       ,900,360
AMRAVATI,Rapeseed &Mustard,2019,Rabi       ,666,266
AURANGABAD,Rapeseed &Mustard,1998,Rabi       ,700,100
AURANGABAD,Rapeseed &Mustard,1999,Rabi       ,600,100
AURANGABAD,Rapeseed &Mustard,2000,Rabi       ,400,100
AURANGABAD,Rapeseed &Mustard,2001,Rabi       ,700,200
AURANGABAD,Rapeseed &Mustard,2002,Rabi       ,900,200
AURANGABAD,Rapeseed &Mustard,2003,Rabi       ,600,100
AURANGABAD,Rapeseed &Mustard,2004,Rabi       ,700,100
AURANGABAD,Rapeseed &Mustard,2005,Rabi       ,600,200
AURANGABAD,Rapeseed &Mustard,2006,Rabi       ,1100,200
AURANGABAD,Rapeseed &Mustard,2007,Rabi       ,600,200
AURANGABAD,Rapeseed &Mustard,2016,Rabi       ,900,200
AURANGABAD,Rapeseed &Mustard,2017,Rabi       ,100,23
AURANGABAD,Rapeseed &Mustard,2018,Rabi       ,10,
AURANGABAD,Rapeseed &Mustard,2019,Rabi       ,618,185
BEED,Rapeseed &Mustard,1998,Rabi       ,600,200
BEED,Rapeseed &Mustard,1999,Rabi       ,1200,400
BEED,Rapeseed &Mustard,2000,Rabi       ,600,200
BEED,Rapeseed &Mustard,2001,Rabi       ,800,200
BEED,Rapeseed &Mustard,2002,Rabi       ,700,100
BEED,Rapeseed &Mustard,2003,Rabi       ,700,100
BEED,Rapeseed &Mustard,2004,Rabi       ,700,100
BEED,Rapeseed &Mustard,2005,Rabi       ,900,200
BEED,Rapeseed &Mustard,2006,Rabi       ,800,200
BEED,Rapeseed &Mustard,2007,Rabi       ,700,200
BEED,Rapeseed &Mustard,2008,Rabi       ,800,200
BEED,Rapeseed &Mustard,2009,Rabi       ,700,200
BEED,Rapeseed &Mustard,2010,Rabi       ,400,100
BEED,Rapeseed &Mustard,2011,Rabi       ,300,100
BEED,Rapeseed &Mustard,2012,Rabi       ,400,100
BEED,Rapeseed &Mustard,2016,Rabi       ,100,40
BEED,Rapeseed &Mustard,2017,Rabi       ,20,10
BEED,Rapeseed &Mustard,2018,Rabi       ,110,10
BEED,Rapeseed &Mustard,2019,Rabi       ,169,51
BHANDARA,Rapeseed &Mustard,1998,Rabi       ,1700,300
BHANDARA,Rapeseed &Mustard,1999,Rabi       ,400,100
BHANDARA,Rapeseed &Mustard,2000,Rabi       ,300,100
BHANDARA,Rapeseed &Mustard,2001,Rabi       ,100,10
BHANDARA,Rapeseed &Mustard,2002,Rabi       ,400,100
BHANDARA,Rapeseed &Mustard,2003,Rabi       ,100,0
BHANDARA,Rapeseed &Mustard,2004,Rabi       ,200,100
BHANDARA,Rapeseed &Mustard,2005,Rabi       ,600,200
BHANDARA,Rapeseed &Mustard,2006,Rabi       ,200,100
BHANDARA,Rapeseed &Mustard,2007,Rabi       ,300,200
BHANDARA,Rapeseed &Mustard,2008,Rabi       ,100,100
BHANDARA,Rapeseed &Mustard,2009,Rabi       ,200,100
BHANDARA,Rapeseed &Mustard,2010,Rabi       ,300,100
BHANDARA,Rapeseed &Mustard,2011,Rabi       ,300,100
BHANDARA,Rapeseed &Mustard,2012,Rabi       ,400,100
BHANDARA,Rapeseed &Mustard,2016,Rabi       ,200,100
BHANDARA,Rapeseed &Mustard,2017,Rabi       ,200,27
BHANDARA,Rapeseed &Mustard,2018,Rabi       ,320,100
BHANDARA,Rapeseed &Mustard,2019,Rabi       ,402,402
BULDHANA,Rapeseed &Mustard,1998,Rabi       ,100,100
BULDHANA,Rapeseed &Mustard,1999,Rabi       ,100,100
BULDHANA,Rapeseed &Mustard,2001,Rabi       ,200,100
BULDHANA,Rapeseed &Mustard,2002,Rabi       ,300,100
BULDHANA,Rapeseed &Mustard,2005,Rabi       ,200,100
BULDHANA,Rapeseed &Mustard,2006,Rabi       ,400,200
BULDHANA,Rapeseed &Mustard,2007,Rabi       ,300,200
BULDHANA,Rapeseed &Mustard,2011,Rabi       ,2800,800
BULDHANA,Rapeseed &Mustard,2016,Rabi       ,100,40
BULDHANA,Rapeseed &Mustard,2017,Rabi       ,700,300
BULDHANA,Rapeseed &Mustard,2018,Rabi       ,110,46
BULDHANA,Rapeseed &Mustard,2019,Rabi       ,231,100
CHANDRAPUR,Rapeseed &Mustard,1998,Rabi       ,600,100
CHANDRAPUR,Rapeseed &Mustard,1999,Rabi       ,400,100
CHANDRAPUR,Rapeseed &Mustard,2000,Rabi       ,200,10
CHANDRAPUR,Rapeseed &Mustard,2001,Rabi       ,2300,500
CHANDRAPUR,Rapeseed &Mustard,2002,Rabi       ,300,100
CHANDRAPUR,Rapeseed &Mustard,2003,Rabi       ,800,200
CHANDRAPUR,Rapeseed &Mustard,2004,Rabi       ,500,100
CHANDRAPUR,Rapeseed &Mustard,2005,Rabi       ,2400,800
CHANDRAPUR,Rapeseed &Mustard,2006,Rabi       ,2500,1300
CHANDRAPUR,Rapeseed &Mustard,2007,Rabi       ,700,400
CHANDRAPUR,Rapeseed &Mustard,2008,Rabi       ,500,200
CHANDRAPUR,Rapeseed &Mustard,2009,Rabi       ,300,200
CHANDRAPUR,Rapeseed &Mustard,2010,Rabi       ,300,200
CHANDRAPUR,Rapeseed &Mustard,2011,Rabi       ,200,100
CHANDRAPUR,Rapeseed &Mustard,2012,Rabi       ,600,200
CHANDRAPUR,Rapeseed &Mustard,2016,Rabi       ,400,200
CHANDRAPUR,Rapeseed &Mustard,2017,Rabi       ,13,3
CHANDRAPUR,Rapeseed &Mustard,2018,Rabi       ,4,1
CHANDRAPUR,Rapeseed &Mustard,2019,Rabi       ,89,31
DHULE,Rapeseed &Mustard,1998,Rabi       ,800,200
DHULE,Rapeseed &Mustard,1999,Rabi       ,600,200
DHULE,Rapeseed &Mustard,2001,Rabi       ,100,10
DHULE,Rapeseed &Mustard,2003,Rabi       ,100,0
DHULE,Rapeseed &Mustard,2004,Rabi       ,100,100
DHULE,Rapeseed &Mustard,2005,Rabi       ,100,100
DHULE,Rapeseed &Mustard,2007,Rabi       ,100,100
DHULE,Rapeseed &Mustard,2010,Rabi       ,500,200
DHULE,Rapeseed &Mustard,2011,Rabi       ,1600,600
DHULE,Rapeseed &Mustard,2019,Rabi       ,999,150
GADCHIROLI,Rapeseed &Mustard,1998,Rabi       ,300,100
GADCHIROLI,Rapeseed &Mustard,1999,Rabi       ,100,100
GADCHIROLI,Rapeseed &Mustard,2000,Rabi       ,300,100
GADCHIROLI,Rapeseed &Mustard,2001,Rabi       ,1700,300
GADCHIROLI,Rapeseed &Mustard,2002,Rabi       ,200,10
GADCHIROLI,Rapeseed &Mustard,2003,Rabi       ,700,100
GADCHIROLI,Rapeseed &Mustard,2004,Rabi       ,300,100
GADCHIROLI,Rapeseed &Mustard,2005,Rabi       ,700,300
GADCHIROLI,Rapeseed &Mustard,2006,Rabi       ,900,400
GADCHIROLI,Rapeseed &Mustard,2007,Rabi       ,700,400
GADCHIROLI,Rapeseed &Mustard,2008,Rabi       ,500,100
GADCHIROLI,Rapeseed &Mustard,2009,Rabi       ,900,100
GADCHIROLI,Rapeseed &Mustard,2010,Rabi       ,900,300
GADCHIROLI,Rapeseed &Mustard,2011,Rabi       ,800,200
GADCHIROLI,Rapeseed &Mustard,2012,Rabi       ,700,200
GADCHIROLI,Rapeseed &Mustard,2016,Rabi       ,800,400
GADCHIROLI,Rapeseed &Mustard,2017,Rabi       ,800,200
GADCHIROLI,Rapeseed &Mustard,2018,Rabi       ,410,100
GADCHIROLI,Rapeseed &Mustard,2019,Rabi       ,705,199
GONDIA,Rapeseed &Mustard,2000,Rabi       ,200,10
GONDIA,Rapeseed &Mustard,2002,Rabi       ,100,10
GONDIA,Rapeseed &Mustard,2003,Rabi       ,400,100
GONDIA,Rapeseed &Mustard,2004,Rabi       ,300,100
GONDIA,Rapeseed &Mustard,2005,Rabi       ,300,100
GONDIA,Rapeseed &Mustard,2006,Rabi       ,200,100
GONDIA,Rapeseed &Mustard,2007,Rabi       ,200,100
GONDIA,Rapeseed &Mustard,2008,Rabi       ,100,100
GONDIA,Rapeseed &Mustard,2009,Rabi       ,100,40
GONDIA,Rapeseed &Mustard,2010,Rabi       ,300,100
GONDIA,Rapeseed &Mustard,2011,Rabi       ,200,100
GONDIA,Rapeseed &Mustard,2012,Rabi       ,300,100
GONDIA,Rapeseed &Mustard,2016,Rabi       ,100,20
GONDIA,Rapeseed &Mustard,2017,Rabi       ,100,27
GONDIA,Rapeseed &Mustard,2018,Rabi       ,114,43
GONDIA,Rapeseed &Mustard,2019,Rabi       ,92,35
HINGOLI,Rapeseed &Mustard,2000,Rabi       ,300,100
HINGOLI,Rapeseed &Mustard,2001,Rabi       ,500,100
HINGOLI,Rapeseed &Mustard,2002,Rabi       ,400,100
HINGOLI,Rapeseed &Mustard,2003,Rabi       ,300,100
HINGOLI,Rapeseed &Mustard,2005,Rabi       ,300,100
HINGOLI,Rapeseed &Mustard,2006,Rabi       ,100,
HINGOLI,Rapeseed &Mustard,2007,Rabi       ,100,
HINGOLI,Rapeseed &Mustard,2009,Rabi       ,100,40
HINGOLI,Rapeseed &Mustard,2011,Rabi       ,100,30
HINGOLI,Rapeseed &Mustard,2012,Rabi       ,200,100
HINGOLI,Rapeseed &Mustard,2016,Rabi       ,100,40
JALGAON,Rapeseed &Mustard,1998,Rabi       ,300,
JALGAON,Rapeseed &Mustard,2000,Rabi       ,100,10
JALGAON,Rapeseed &Mustard,2002,Rabi       ,100,10
JALGAON,Rapeseed &Mustard,2003,Rabi       ,100,0
JALGAON,Rapeseed &Mustard,2005,Rabi       ,100,30
JALGAON,Rapeseed &Mustard,2006,Rabi       ,200,200
JALGAON,Rapeseed &Mustard,2007,Rabi       ,100,100
JALGAON,Rapeseed &Mustard,2009,Rabi       ,400,200
JALGAON,Rapeseed &Mustard,2010,Rabi       ,100,100
JALGAON,Rapeseed &Mustard,2016,Rabi       ,20,10
JALGAON,Rapeseed &Mustard,2017,Rabi       ,10,10
JALNA,Rapeseed &Mustard,1998,Rabi       ,200,
JALNA,Rapeseed &Mustard,1999,Rabi       ,200,100
JALNA,Rapeseed &Mustard,2000,Rabi       ,600,100
JALNA,Rapeseed &Mustard,2001,Rabi       ,100,10
JALNA,Rapeseed &Mustard,2002,Rabi       ,400,100
JALNA,Rapeseed &Mustard,2003,Rabi       ,200,100
JALNA,Rapeseed &Mustard,2004,Rabi       ,400,100
JALNA,Rapeseed &Mustard,2006,Rabi       ,400,100
JALNA,Rapeseed &Mustard,2007,Rabi       ,200,100
JALNA,Rapeseed &Mustard,2010,Rabi       ,600,200
JALNA,Rapeseed &Mustard,2011,Rabi       ,100,
JALNA,Rapeseed &Mustard,2012,Rabi       ,200,60
JALNA,Rapeseed &Mustard,2016,Rabi       ,200,50
JALNA,Rapeseed &Mustard,2017,Rabi       ,100,20
JALNA,Rapeseed &Mustard,2019,Rabi       ,187,25
KOLHAPUR,Rapeseed &Mustard,2016,Rabi       ,100,20
KOLHAPUR,Rapeseed &Mustard,2019,Rabi       ,92,16
LATUR,Rapeseed &Mustard,1998,Rabi       ,800,200
LATUR,Rapeseed &Mustard,1999,Rabi       ,800,200
LATUR,Rapeseed &Mustard,2000,Rabi       ,600,100
LATUR,Rapeseed &Mustard,2001,Rabi       ,1200,300
LATUR,Rapeseed &Mustard,2002,Rabi       ,300,100
LATUR,Rapeseed &Mustard,2003,Rabi       ,900,200
LATUR,Rapeseed &Mustard,2004,Rabi       ,700,200
LATUR,Rapeseed &Mustard,2005,Rabi       ,1000,300
LATUR,Rapeseed &Mustard,2006,Rabi       ,700,200
LATUR,Rapeseed &Mustard,2007,Rabi       ,500,100
LATUR,Rapeseed &Mustard,2008,Rabi       ,700,200
LATUR,Rapeseed &Mustard,2009,Rabi       ,200,100
LATUR,Rapeseed &Mustard,2010,Rabi       ,700,200
LATUR,Rapeseed &Mustard,2011,Rabi       ,1200,400
LATUR,Rapeseed &Mustard,2012,Rabi       ,1400,300
LATUR,Rapeseed &Mustard,2016,Rabi       ,800,200
LATUR,Rapeseed &Mustard,2017,Rabi       ,800,200
LATUR,Rapeseed &Mustard,2018,Rabi       ,60,19
LATUR,Rapeseed &Mustard,2019,Rabi       ,356,119
NAGPUR,Rapeseed &Mustard,1998,Rabi       ,1000,200
NAGPUR,Rapeseed &Mustard,1999,Rabi       ,700,200
NAGPUR,Rapeseed &Mustard,2000,Rabi       ,200,10
NAGPUR,Rapeseed &Mustard,2001,Rabi       ,200,100
NAGPUR,Rapeseed &Mustard,2002,Rabi       ,300,100
NAGPUR,Rapeseed &Mustard,2003,Rabi       ,1000,200
NAGPUR,Rapeseed &Mustard,2004,Rabi       ,400,200
NAGPUR,Rapeseed &Mustard,2005,Rabi       ,600,300
NAGPUR,Rapeseed &Mustard,2006,Rabi       ,800,300
NAGPUR,Rapeseed &Mustard,2007,Rabi       ,1100,600
NAGPUR,Rapeseed &Mustard,2008,Rabi       ,400,100
NAGPUR,Rapeseed &Mustard,2009,Rabi       ,200,100
NAGPUR,Rapeseed &Mustard,2010,Rabi       ,100,40
NAGPUR,Rapeseed &Mustard,2011,Rabi       ,500,200
NAGPUR,Rapeseed &Mustard,2012,Rabi       ,300,200
NAGPUR,Rapeseed &Mustard,2016,Rabi       ,400,200
NAGPUR,Rapeseed &Mustard,2017,Rabi       ,200,100
NAGPUR,Rapeseed &Mustard,2018,Rabi       ,110,41
NAGPUR,Rapeseed &Mustard,2019,Rabi       ,102,33
NANDED,Rapeseed &Mustard,1998,Rabi       ,600,100
NANDED,Rapeseed &Mustard,2000,Rabi       ,1200,200
NANDED,Rapeseed &Mustard,2001,Rabi       ,1200,200
NANDED,Rapeseed &Mustard,2002,Rabi       ,900,200
NANDED,Rapeseed &Mustard,2003,Rabi       ,300,100
NANDED,Rapeseed &Mustard,2004,Rabi       ,200,100
NANDED,Rapeseed &Mustard,2005,Rabi       ,800,200
NANDED,Rapeseed &Mustard,2006,Rabi       ,1500,300
NANDED,Rapeseed &Mustard,2007,Rabi       ,200,100
NANDED,Rapeseed &Mustard,2008,Rabi       ,200,100
NANDED,Rapeseed &Mustard,2010,Rabi       ,100,30
NANDED,Rapeseed &Mustard,2011,Rabi       ,200,100
NANDED,Rapeseed &Mustard,2012,Rabi       ,300,100
NANDED,Rapeseed &Mustard,2016,Rabi       ,1300,300
NANDED,Rapeseed &Mustard,2017,Rabi       ,9,2
NANDED,Rapeseed &Mustard,2018,Rabi       ,30,6
NANDED,Rapeseed &Mustard,2019,Rabi       ,1560,344
NANDURBAR,Rapeseed &Mustard,2000,Rabi       ,100,10
NANDURBAR,Rapeseed &Mustard,2001,Rabi       ,100,100
NANDURBAR,Rapeseed &Mustard,2002,Rabi       ,100,100
NANDURBAR,Rapeseed &Mustard,2003,Rabi       ,100,0
NANDURBAR,Rapeseed &Mustard,2004,Rabi       ,200,100
NANDURBAR,Rapeseed &Mustard,2006,Rabi       ,100,100
NANDURBAR,Rapeseed &Mustard,2008,Rabi       ,300,100
NANDURBAR,Rapeseed &Mustard,2009,Rabi       ,200,200
NANDURBAR,Rapeseed &Mustard,2010,Rabi       ,200,100
NANDURBAR,Rapeseed &Mustard,2011,Rabi       ,500,200
NANDURBAR,Rapeseed &Mustard,2012,Rabi       ,600,100
NANDURBAR,Rapeseed &Mustard,2016,Rabi       ,1900,800
NANDURBAR,Rapeseed &Mustard,2017,Rabi       ,1500,600
NANDURBAR,Rapeseed &Mustard,2018,Rabi       ,710,400
NANDURBAR,Rapeseed &Mustard,2019,Rabi       ,155,37
NASHIK,Rapeseed &Mustard,1998,Rabi       ,700,100
NASHIK,Rapeseed &Mustard,1999,Rabi       ,900,200
NASHIK,Rapeseed &Mustard,2000,Rabi       ,200,100
NASHIK,Rapeseed &Mustard,2001,Rabi       ,500,100
NASHIK,Rapeseed &Mustard,2002,Rabi       ,200,100
NASHIK,Rapeseed &Mustard,2003,Rabi       ,200,100
NASHIK,Rapeseed &Mustard,2004,Rabi       ,300,100
NASHIK,Rapeseed &Mustard,2005,Rabi       ,400,100
NASHIK,Rapeseed &Mustard,2006,Rabi       ,200,100
NASHIK,Rapeseed &Mustard,2007,Rabi       ,200,200
NASHIK,Rapeseed &Mustard,2008,Rabi       ,200,100
NASHIK,Rapeseed &Mustard,2009,Rabi       ,100,100
NASHIK,Rapeseed &Mustard,2010,Rabi       ,200,100
NASHIK,Rapeseed &Mustard,2012,Rabi       ,100,20
NASHIK,Rapeseed &Mustard,2016,Rabi       ,100,
NASHIK,Rapeseed &Mustard,2017,Rabi       ,100,100
NASHIK,Rapeseed &Mustard,2018,Rabi       ,10,2
NASHIK,Rapeseed &Mustard,2019,Rabi       ,16,3
OSMANABAD,Rapeseed &Mustard,2001,Rabi       ,300,100
OSMANABAD,Rapeseed &Mustard,2003,Rabi       ,500,100
OSMANABAD,Rapeseed &Mustard,2004,Rabi       ,500,200
OSMANABAD,Rapeseed &Mustard,2006,Rabi       ,300,100
OSMANABAD,Rapeseed &Mustard,2008,Rabi       ,300,100
OSMANABAD,Rapeseed &Mustard,2010,Rabi       ,600,200
OSMANABAD,Rapeseed &Mustard,2011,Rabi       ,100,30
OSMANABAD,Rapeseed &Mustard,2012,Rabi       ,1100,300
OSMANABAD,Rapeseed &Mustard,2016,Rabi       ,900,400
OSMANABAD,Rapeseed &Mustard,2017,Rabi       ,600,100
OSMANABAD,Rapeseed &Mustard,2018,Rabi       ,2600,800
OSMANABAD,Rapeseed &Mustard,2019,Rabi       ,1861,579
PALGHAR,Rapeseed &Mustard,2016,Rabi       ,20,10
PALGHAR,Rapeseed &Mustard,2017,Rabi       ,10,
PALGHAR,Rapeseed &Mustard,2018,Rabi       ,10,7
PALGHAR,Rapeseed &Mustard,2019,Rabi       ,20,12
PARBHANI,Rapeseed &Mustard,1998,Rabi       ,700,100
PARBHANI,Rapeseed &Mustard,1999,Rabi       ,1200,300
PARBHANI,Rapeseed &Mustard,2000,Rabi       ,800,200
PARBHANI,Rapeseed &Mustard,2001,Rabi       ,500,100
PARBHANI,Rapeseed &Mustard,2002,Rabi       ,400,100
PARBHANI,Rapeseed &Mustard,2003,Rabi       ,400,100
PARBHANI,Rapeseed &Mustard,2004,Rabi       ,500,200
PARBHANI,Rapeseed &Mustard,2005,Rabi       ,700,200
PARBHANI,Rapeseed &Mustard,2006,Rabi       ,600,100
PARBHANI,Rapeseed &Mustard,2007,Rabi       ,400,100
PARBHANI,Rapeseed &Mustard,2008,Rabi       ,500,100
PARBHANI,Rapeseed &Mustard,2009,Rabi       ,500,200
PARBHANI,Rapeseed &Mustard,2010,Rabi       ,500,20
PARBHANI,Rapeseed &Mustard,2011,Rabi       ,500,300
PARBHANI,Rapeseed &Mustard,2012,Rabi       ,600,200
PARBHANI,Rapeseed &Mustard,2016,Rabi       ,20,5
PARBHANI,Rapeseed &Mustard,2018,Rabi       ,140,30
PARBHANI,Rapeseed &Mustard,2019,Rabi       ,258,40
PUNE,Rapeseed &Mustard,1998,Rabi       ,100,
PUNE,Rapeseed &Mustard,1999,Rabi       ,200,100
PUNE,Rapeseed &Mustard,2000,Rabi       ,100,10
PUNE,Rapeseed &Mustard,2001,Rabi       ,100,100
PUNE,Rapeseed &Mustard,2002,Rabi       ,300,100
PUNE,Rapeseed &Mustard,2003,Rabi       ,100,0
PUNE,Rapeseed &Mustard,2004,Rabi       ,300,100
PUNE,Rapeseed &Mustard,2006,Rabi       ,300,100
PUNE,Rapeseed &Mustard,2007,Rabi       ,100,100
PUNE,Rapeseed &Mustard,2008,Rabi       ,100,100
PUNE,Rapeseed &Mustard,2009,Rabi       ,100,50
PUNE,Rapeseed &Mustard,2010,Rabi       ,100,50
PUNE,Rapeseed &Mustard,2012,Rabi       ,200,100
PUNE,Rapeseed &Mustard,2017,Rabi       ,10,4
PUNE,Rapeseed &Mustard,2018,Rabi       ,10,1
PUNE,Rapeseed &Mustard,2019,Rabi       ,215,35
RAIGAD,Rapeseed &Mustard,1998,Rabi       ,100,
RAIGAD,Rapeseed &Mustard,2001,Rabi       ,100,10
RAIGAD,Rapeseed &Mustard,2002,Rabi       ,100,100
RAIGAD,Rapeseed &Mustard,2003,Rabi       ,100,0
RAIGAD,Rapeseed &Mustard,2004,Rabi       ,100,100
RAIGAD,Rapeseed &Mustard,2005,Rabi       ,100,
RAIGAD,Rapeseed &Mustard,2006,Rabi       ,200,100
RAIGAD,Rapeseed &Mustard,2007,Rabi       ,100,
RAIGAD,Rapeseed &Mustard,2008,Rabi       ,200,100
RAIGAD,Rapeseed &Mustard,2009,Rabi       ,100,40
RAIGAD,Rapeseed &Mustard,2010,Rabi       ,100,40
RAIGAD,Rapeseed &Mustard,2011,Rabi       ,100,40
RAIGAD,Rapeseed &Mustard,2017,Rabi       ,30,10
RAIGAD,Rapeseed &Mustard,2019,Rabi       ,164,106
RATNAGIRI,Rapeseed &Mustard,1998,Rabi       ,100,
RATNAGIRI,Rapeseed &Mustard,1999,Rabi       ,100,0
RATNAGIRI,Rapeseed &Mustard,2000,Rabi       ,100,10
RATNAGIRI,Rapeseed &Mustard,2002,Rabi       ,100,10
RATNAGIRI,Rapeseed &Mustard,2003,Rabi       ,100,0
RATNAGIRI,Rapeseed &Mustard,2004,Rabi       ,100,0
RATNAGIRI,Rapeseed &Mustard,2005,Rabi       ,100,100
RATNAGIRI,Rapeseed &Mustard,2006,Rabi       ,100,
RATNAGIRI,Rapeseed &Mustard,2007,Rabi       ,100,100
RATNAGIRI,Rapeseed &Mustard,2008,Rabi       ,100,
RATNAGIRI,Rapeseed &Mustard,2010,Rabi       ,100,40
RATNAGIRI,Rapeseed &Mustard,2011,Rabi       ,100,30
RATNAGIRI,Rapeseed &Mustard,2016,Rabi       ,60,40
RATNAGIRI,Rapeseed &Mustard,2017,Rabi       ,30,20
RATNAGIRI,Rapeseed &Mustard,2018,Rabi       ,70,41
RATNAGIRI,Rapeseed &Mustard,2019,Rabi       ,212,137
SANGLI,Rapeseed &Mustard,1998,Rabi       ,800,200
SANGLI,Rapeseed &Mustard,1999,Rabi       ,900,300
SANGLI,Rapeseed &Mustard,2000,Rabi       ,800,200
SANGLI,Rapeseed &Mustard,2001,Rabi       ,400,200
SANGLI,Rapeseed &Mustard,2002,Rabi       ,200,100
SANGLI,Rapeseed &Mustard,2003,Rabi       ,300,100
SANGLI,Rapeseed &Mustard,2004,Rabi       ,600,100
SANGLI,Rapeseed &Mustard,2005,Rabi       ,400,100
SANGLI,Rapeseed &Mustard,2006,Rabi       ,400,200
SANGLI,Rapeseed &Mustard,2007,Rabi       ,500,200
SANGLI,Rapeseed &Mustard,2008,Rabi       ,500,100
SANGLI,Rapeseed &Mustard,2009,Rabi       ,700,200
SANGLI,Rapeseed &Mustard,2010,Rabi       ,400,200
SANGLI,Rapeseed &Mustard,2011,Rabi       ,300,200
SANGLI,Rapeseed &Mustard,2012,Rabi       ,100,30
SANGLI,Rapeseed &Mustard,2017,Rabi       ,14,10
SANGLI,Rapeseed &Mustard,2019,Rabi       ,4,
SATARA,Rapeseed &Mustard,1998,Rabi       ,400,100
SATARA,Rapeseed &Mustard,1999,Rabi       ,400,100
SATARA,Rapeseed &Mustard,2000,Rabi       ,200,10
SATARA,Rapeseed &Mustard,2001,Rabi       ,200,100
SATARA,Rapeseed &Mustard,2002,Rabi       ,200,100
SATARA,Rapeseed &Mustard,2003,Rabi       ,200,100
SATARA,Rapeseed &Mustard,2004,Rabi       ,600,100
SATARA,Rapeseed &Mustard,2005,Rabi       ,500,100
SATARA,Rapeseed &Mustard,2006,Rabi       ,600,100
SATARA,Rapeseed &Mustard,2007,Rabi       ,200,
SATARA,Rapeseed &Mustard,2008,Rabi       ,200,100
SATARA,Rapeseed &Mustard,2009,Rabi       ,500,100
SATARA,Rapeseed &Mustard,2010,Rabi       ,600,300
SATARA,Rapeseed &Mustard,2011,Rabi       ,500,200
SATARA,Rapeseed &Mustard,2012,Rabi       ,100,30
SATARA,Rapeseed &Mustard,2016,Rabi       ,100,20
SATARA,Rapeseed &Mustard,2017,Rabi       ,100,40
SATARA,Rapeseed &Mustard,2018,Rabi       ,30,10
SATARA,Rapeseed &Mustard,2019,Rabi       ,64,11
SINDHUDURG,Rapeseed &Mustard,1998,Rabi       ,100,
SINDHUDURG,Rapeseed &Mustard,2004,Rabi       ,100,0
SINDHUDURG,Rapeseed &Mustard,2005,Rabi       ,100,100
SINDHUDURG,Rapeseed &Mustard,2006,Rabi       ,100,
SINDHUDURG,Rapeseed &Mustard,2007,Rabi       ,100,
SINDHUDURG,Rapeseed &Mustard,2008,Rabi       ,100,
SINDHUDURG,Rapeseed &Mustard,2009,Rabi       ,100,100
SINDHUDURG,Rapeseed &Mustard,2010,Rabi       ,100,40
SINDHUDURG,Rapeseed &Mustard,2011,Rabi       ,200,100
SINDHUDURG,Rapeseed &Mustard,2017,Rabi       ,10,10
SINDHUDURG,Rapeseed &Mustard,2018,Rabi       ,50,32
SINDHUDURG,Rapeseed &Mustard,2019,Rabi       ,54,31
SOLAPUR,Rapeseed &Mustard,2001,Rabi       ,300,100
SOLAPUR,Rapeseed &Mustard,2002,Rabi       ,200,100
SOLAPUR,Rapeseed &Mustard,2012,Rabi       ,1000,200
SOLAPUR,Rapeseed &Mustard,2016,Rabi       ,300,40
SOLAPUR,Rapeseed &Mustard,2017,Rabi       ,100,20
SOLAPUR,Rapeseed &Mustard,2018,Rabi       ,10,2
SOLAPUR,Rapeseed &Mustard,2019,Rabi       ,393,71
THANE,Rapeseed &Mustard,1998,Rabi       ,400,100
THANE,Rapeseed &Mustard,1999,Rabi       ,200,100
THANE,Rapeseed &Mustard,2000,Rabi       ,200,100
